project,task_family,task_number,model_name,context_size,run_id,run_name,created_at,sample_id,metric,value,sample_cost_usd,run_samples_with_cost,run_total_cost_usd,run_avg_cost_per_sample_usd
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,xlzpixtu,different-waterfall-5,2026-04-13T12:23:47Z,0,precision,1.0,0.0152796,6,0.19546980000000003,0.032578300000000004
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,xlzpixtu,different-waterfall-5,2026-04-13T12:23:47Z,0,recall,0.56,0.0152796,6,0.19546980000000003,0.032578300000000004
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,xlzpixtu,different-waterfall-5,2026-04-13T12:23:47Z,0,f1,0.717948717948718,0.0152796,6,0.19546980000000003,0.032578300000000004
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,xlzpixtu,different-waterfall-5,2026-04-13T12:23:47Z,1,precision,0.0,0.0614025,6,0.19546980000000003,0.032578300000000004
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,xlzpixtu,different-waterfall-5,2026-04-13T12:23:47Z,1,recall,0.0,0.0614025,6,0.19546980000000003,0.032578300000000004
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,xlzpixtu,different-waterfall-5,2026-04-13T12:23:47Z,1,f1,0.0,0.0614025,6,0.19546980000000003,0.032578300000000004
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,xlzpixtu,different-waterfall-5,2026-04-13T12:23:47Z,2,precision,1.0,0.014521199999999998,6,0.19546980000000003,0.032578300000000004
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,xlzpixtu,different-waterfall-5,2026-04-13T12:23:47Z,2,recall,1.0,0.014521199999999998,6,0.19546980000000003,0.032578300000000004
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,xlzpixtu,different-waterfall-5,2026-04-13T12:23:47Z,2,f1,1.0,0.014521199999999998,6,0.19546980000000003,0.032578300000000004
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,xlzpixtu,different-waterfall-5,2026-04-13T12:23:47Z,3,precision,0.0,0.04992655,6,0.19546980000000003,0.032578300000000004
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,xlzpixtu,different-waterfall-5,2026-04-13T12:23:47Z,3,recall,0.0,0.04992655,6,0.19546980000000003,0.032578300000000004
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,xlzpixtu,different-waterfall-5,2026-04-13T12:23:47Z,3,f1,0.0,0.04992655,6,0.19546980000000003,0.032578300000000004
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,xlzpixtu,different-waterfall-5,2026-04-13T12:23:47Z,4,precision,1.0,0.035858600000000004,6,0.19546980000000003,0.032578300000000004
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,xlzpixtu,different-waterfall-5,2026-04-13T12:23:47Z,4,recall,0.971830985915493,0.035858600000000004,6,0.19546980000000003,0.032578300000000004
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,xlzpixtu,different-waterfall-5,2026-04-13T12:23:47Z,4,f1,0.9857142857142858,0.035858600000000004,6,0.19546980000000003,0.032578300000000004
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,xlzpixtu,different-waterfall-5,2026-04-13T12:23:47Z,5,precision,1.0,0.01848135,6,0.19546980000000003,0.032578300000000004
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,xlzpixtu,different-waterfall-5,2026-04-13T12:23:47Z,5,recall,1.0,0.01848135,6,0.19546980000000003,0.032578300000000004
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,xlzpixtu,different-waterfall-5,2026-04-13T12:23:47Z,5,f1,1.0,0.01848135,6,0.19546980000000003,0.032578300000000004
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,bxnz9ctb,eternal-water-4,2026-04-13T11:55:36Z,0,precision,1.0,0.02278025,6,0.13981725,0.023302875
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,bxnz9ctb,eternal-water-4,2026-04-13T11:55:36Z,0,recall,0.56,0.02278025,6,0.13981725,0.023302875
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,bxnz9ctb,eternal-water-4,2026-04-13T11:55:36Z,0,f1,0.717948717948718,0.02278025,6,0.13981725,0.023302875
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,bxnz9ctb,eternal-water-4,2026-04-13T11:55:36Z,1,precision,0.405,0.0259551,6,0.13981725,0.023302875
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,bxnz9ctb,eternal-water-4,2026-04-13T11:55:36Z,1,recall,1.0,0.0259551,6,0.13981725,0.023302875
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,bxnz9ctb,eternal-water-4,2026-04-13T11:55:36Z,1,f1,0.5765124555160143,0.0259551,6,0.13981725,0.023302875
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,bxnz9ctb,eternal-water-4,2026-04-13T11:55:36Z,2,precision,1.0,0.01833975,6,0.13981725,0.023302875
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,bxnz9ctb,eternal-water-4,2026-04-13T11:55:36Z,2,recall,0.9490084985835694,0.01833975,6,0.13981725,0.023302875
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,bxnz9ctb,eternal-water-4,2026-04-13T11:55:36Z,2,f1,0.9738372093023256,0.01833975,6,0.13981725,0.023302875
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,bxnz9ctb,eternal-water-4,2026-04-13T11:55:36Z,3,precision,0.0,0.04247334999999999,6,0.13981725,0.023302875
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,bxnz9ctb,eternal-water-4,2026-04-13T11:55:36Z,3,recall,0.0,0.04247334999999999,6,0.13981725,0.023302875
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,bxnz9ctb,eternal-water-4,2026-04-13T11:55:36Z,3,f1,0.0,0.04247334999999999,6,0.13981725,0.023302875
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,bxnz9ctb,eternal-water-4,2026-04-13T11:55:36Z,4,precision,0.8987341772151899,0.019706349999999997,6,0.13981725,0.023302875
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,bxnz9ctb,eternal-water-4,2026-04-13T11:55:36Z,4,recall,1.0,0.019706349999999997,6,0.13981725,0.023302875
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,bxnz9ctb,eternal-water-4,2026-04-13T11:55:36Z,4,f1,0.9466666666666668,0.019706349999999997,6,0.13981725,0.023302875
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,bxnz9ctb,eternal-water-4,2026-04-13T11:55:36Z,5,precision,1.0,0.01056245,6,0.13981725,0.023302875
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,bxnz9ctb,eternal-water-4,2026-04-13T11:55:36Z,5,recall,1.0,0.01056245,6,0.13981725,0.023302875
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,bxnz9ctb,eternal-water-4,2026-04-13T11:55:36Z,5,f1,1.0,0.01056245,6,0.13981725,0.023302875
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,48tk0op4,dutiful-breeze-3,2026-04-13T11:27:04Z,0,precision,1.0,0.00982155,6,0.19061275,0.031768791666666664
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,48tk0op4,dutiful-breeze-3,2026-04-13T11:27:04Z,0,recall,0.54,0.00982155,6,0.19061275,0.031768791666666664
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,48tk0op4,dutiful-breeze-3,2026-04-13T11:27:04Z,0,f1,0.7012987012987013,0.00982155,6,0.19061275,0.031768791666666664
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,48tk0op4,dutiful-breeze-3,2026-04-13T11:27:04Z,1,precision,0.22625698324022347,0.07253995,6,0.19061275,0.031768791666666664
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,48tk0op4,dutiful-breeze-3,2026-04-13T11:27:04Z,1,recall,1.0,0.07253995,6,0.19061275,0.031768791666666664
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,48tk0op4,dutiful-breeze-3,2026-04-13T11:27:04Z,1,f1,0.3690205011389522,0.07253995,6,0.19061275,0.031768791666666664
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,48tk0op4,dutiful-breeze-3,2026-04-13T11:27:04Z,2,precision,1.0,0.027430600000000003,6,0.19061275,0.031768791666666664
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,48tk0op4,dutiful-breeze-3,2026-04-13T11:27:04Z,2,recall,0.9490084985835694,0.027430600000000003,6,0.19061275,0.031768791666666664
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,48tk0op4,dutiful-breeze-3,2026-04-13T11:27:04Z,2,f1,0.9738372093023256,0.027430600000000003,6,0.19061275,0.031768791666666664
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,48tk0op4,dutiful-breeze-3,2026-04-13T11:27:04Z,3,precision,0.0,0.03327625,6,0.19061275,0.031768791666666664
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,48tk0op4,dutiful-breeze-3,2026-04-13T11:27:04Z,3,recall,0.0,0.03327625,6,0.19061275,0.031768791666666664
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,48tk0op4,dutiful-breeze-3,2026-04-13T11:27:04Z,3,f1,0.0,0.03327625,6,0.19061275,0.031768791666666664
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,48tk0op4,dutiful-breeze-3,2026-04-13T11:27:04Z,4,precision,1.0,0.0219423,6,0.19061275,0.031768791666666664
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,48tk0op4,dutiful-breeze-3,2026-04-13T11:27:04Z,4,recall,0.971830985915493,0.0219423,6,0.19061275,0.031768791666666664
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,48tk0op4,dutiful-breeze-3,2026-04-13T11:27:04Z,4,f1,0.9857142857142858,0.0219423,6,0.19061275,0.031768791666666664
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,48tk0op4,dutiful-breeze-3,2026-04-13T11:27:04Z,5,precision,1.0,0.0256021,6,0.19061275,0.031768791666666664
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,48tk0op4,dutiful-breeze-3,2026-04-13T11:27:04Z,5,recall,0.95,0.0256021,6,0.19061275,0.031768791666666664
RLMs-Task7,RLMs,7,openai/gpt-5-mini,0,48tk0op4,dutiful-breeze-3,2026-04-13T11:27:04Z,5,f1,0.9743589743589745,0.0256021,6,0.19061275,0.031768791666666664
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,e75k95fi,dauntless-paper-8,2026-04-21T10:36:36Z,0,precision,1.0,0.05976815,4,0.19400955,0.0485023875
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,e75k95fi,dauntless-paper-8,2026-04-21T10:36:36Z,0,recall,0.047619047619047616,0.05976815,4,0.19400955,0.0485023875
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,e75k95fi,dauntless-paper-8,2026-04-21T10:36:36Z,0,f1,0.0909090909090909,0.05976815,4,0.19400955,0.0485023875
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,e75k95fi,dauntless-paper-8,2026-04-21T10:36:36Z,1,precision,0.0,0.0663075,4,0.19400955,0.0485023875
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,e75k95fi,dauntless-paper-8,2026-04-21T10:36:36Z,1,recall,0.0,0.0663075,4,0.19400955,0.0485023875
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,e75k95fi,dauntless-paper-8,2026-04-21T10:36:36Z,1,f1,0.0,0.0663075,4,0.19400955,0.0485023875
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,e75k95fi,dauntless-paper-8,2026-04-21T10:36:36Z,2,precision,1.0,0.03350735,4,0.19400955,0.0485023875
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,e75k95fi,dauntless-paper-8,2026-04-21T10:36:36Z,2,recall,0.75,0.03350735,4,0.19400955,0.0485023875
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,e75k95fi,dauntless-paper-8,2026-04-21T10:36:36Z,2,f1,0.8571428571428571,0.03350735,4,0.19400955,0.0485023875
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,e75k95fi,dauntless-paper-8,2026-04-21T10:36:36Z,3,precision,0.0,0.03442655,4,0.19400955,0.0485023875
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,e75k95fi,dauntless-paper-8,2026-04-21T10:36:36Z,3,recall,0.0,0.03442655,4,0.19400955,0.0485023875
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,e75k95fi,dauntless-paper-8,2026-04-21T10:36:36Z,3,f1,0.0,0.03442655,4,0.19400955,0.0485023875
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,ntsi4wt2,resilient-armadillo-7,2026-04-21T10:17:08Z,0,precision,1.0,0.0705472,4,0.20473905,0.0511847625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,ntsi4wt2,resilient-armadillo-7,2026-04-21T10:17:08Z,0,recall,0.1904761904761905,0.0705472,4,0.20473905,0.0511847625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,ntsi4wt2,resilient-armadillo-7,2026-04-21T10:17:08Z,0,f1,0.32,0.0705472,4,0.20473905,0.0511847625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,ntsi4wt2,resilient-armadillo-7,2026-04-21T10:17:08Z,1,precision,1.0,0.07394915,4,0.20473905,0.0511847625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,ntsi4wt2,resilient-armadillo-7,2026-04-21T10:17:08Z,1,recall,0.03571428571428571,0.07394915,4,0.20473905,0.0511847625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,ntsi4wt2,resilient-armadillo-7,2026-04-21T10:17:08Z,1,f1,0.0689655172413793,0.07394915,4,0.20473905,0.0511847625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,ntsi4wt2,resilient-armadillo-7,2026-04-21T10:17:08Z,2,precision,0.0,0.016305800000000002,4,0.20473905,0.0511847625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,ntsi4wt2,resilient-armadillo-7,2026-04-21T10:17:08Z,2,recall,0.0,0.016305800000000002,4,0.20473905,0.0511847625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,ntsi4wt2,resilient-armadillo-7,2026-04-21T10:17:08Z,2,f1,0.0,0.016305800000000002,4,0.20473905,0.0511847625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,ntsi4wt2,resilient-armadillo-7,2026-04-21T10:17:08Z,3,precision,1.0,0.0439369,4,0.20473905,0.0511847625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,ntsi4wt2,resilient-armadillo-7,2026-04-21T10:17:08Z,3,recall,0.85,0.0439369,4,0.20473905,0.0511847625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,ntsi4wt2,resilient-armadillo-7,2026-04-21T10:17:08Z,3,f1,0.9189189189189187,0.0439369,4,0.20473905,0.0511847625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,p2uy9l9v,prime-pine-3,2026-04-21T08:42:00Z,0,precision,0.75,0.054000450000000005,4,0.19311425,0.0482785625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,p2uy9l9v,prime-pine-3,2026-04-21T08:42:00Z,0,recall,0.14285714285714285,0.054000450000000005,4,0.19311425,0.0482785625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,p2uy9l9v,prime-pine-3,2026-04-21T08:42:00Z,0,f1,0.24,0.054000450000000005,4,0.19311425,0.0482785625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,p2uy9l9v,prime-pine-3,2026-04-21T08:42:00Z,1,precision,0.0,0.04480425,4,0.19311425,0.0482785625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,p2uy9l9v,prime-pine-3,2026-04-21T08:42:00Z,1,recall,0.0,0.04480425,4,0.19311425,0.0482785625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,p2uy9l9v,prime-pine-3,2026-04-21T08:42:00Z,1,f1,0.0,0.04480425,4,0.19311425,0.0482785625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,p2uy9l9v,prime-pine-3,2026-04-21T08:42:00Z,2,precision,0.0,0.051408449999999994,4,0.19311425,0.0482785625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,p2uy9l9v,prime-pine-3,2026-04-21T08:42:00Z,2,recall,0.0,0.051408449999999994,4,0.19311425,0.0482785625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,p2uy9l9v,prime-pine-3,2026-04-21T08:42:00Z,2,f1,0.0,0.051408449999999994,4,0.19311425,0.0482785625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,p2uy9l9v,prime-pine-3,2026-04-21T08:42:00Z,3,precision,0.0,0.04290110000000001,4,0.19311425,0.0482785625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,p2uy9l9v,prime-pine-3,2026-04-21T08:42:00Z,3,recall,0.0,0.04290110000000001,4,0.19311425,0.0482785625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,p2uy9l9v,prime-pine-3,2026-04-21T08:42:00Z,3,f1,0.0,0.04290110000000001,4,0.19311425,0.0482785625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,hmn0bh5o,rural-sea-2,2026-04-21T08:30:04Z,0,precision,1.0,0.0758307,4,0.15583665,0.0389591625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,hmn0bh5o,rural-sea-2,2026-04-21T08:30:04Z,0,recall,0.8095238095238095,0.0758307,4,0.15583665,0.0389591625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,hmn0bh5o,rural-sea-2,2026-04-21T08:30:04Z,0,f1,0.8947368421052632,0.0758307,4,0.15583665,0.0389591625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,hmn0bh5o,rural-sea-2,2026-04-21T08:30:04Z,1,precision,1.0,0.01939105,4,0.15583665,0.0389591625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,hmn0bh5o,rural-sea-2,2026-04-21T08:30:04Z,1,recall,0.03571428571428571,0.01939105,4,0.15583665,0.0389591625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,hmn0bh5o,rural-sea-2,2026-04-21T08:30:04Z,1,f1,0.0689655172413793,0.01939105,4,0.15583665,0.0389591625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,hmn0bh5o,rural-sea-2,2026-04-21T08:30:04Z,2,precision,1.0,0.0320508,4,0.15583665,0.0389591625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,hmn0bh5o,rural-sea-2,2026-04-21T08:30:04Z,2,recall,0.25,0.0320508,4,0.15583665,0.0389591625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,hmn0bh5o,rural-sea-2,2026-04-21T08:30:04Z,2,f1,0.4,0.0320508,4,0.15583665,0.0389591625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,hmn0bh5o,rural-sea-2,2026-04-21T08:30:04Z,3,precision,0.0,0.0285641,4,0.15583665,0.0389591625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,hmn0bh5o,rural-sea-2,2026-04-21T08:30:04Z,3,recall,0.0,0.0285641,4,0.15583665,0.0389591625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,hmn0bh5o,rural-sea-2,2026-04-21T08:30:04Z,3,f1,0.0,0.0285641,4,0.15583665,0.0389591625
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,luaaknta,toasty-music-1,2026-04-21T07:50:57Z,0,precision,0.9090909090909092,0.0602737,4,0.20319855,0.0507996375
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,luaaknta,toasty-music-1,2026-04-21T07:50:57Z,0,recall,0.47619047619047616,0.0602737,4,0.20319855,0.0507996375
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,luaaknta,toasty-music-1,2026-04-21T07:50:57Z,0,f1,0.6249999999999999,0.0602737,4,0.20319855,0.0507996375
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,luaaknta,toasty-music-1,2026-04-21T07:50:57Z,1,precision,0.0,0.052638649999999995,4,0.20319855,0.0507996375
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,luaaknta,toasty-music-1,2026-04-21T07:50:57Z,1,recall,0.0,0.052638649999999995,4,0.20319855,0.0507996375
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,luaaknta,toasty-music-1,2026-04-21T07:50:57Z,1,f1,0.0,0.052638649999999995,4,0.20319855,0.0507996375
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,luaaknta,toasty-music-1,2026-04-21T07:50:57Z,2,precision,1.0,0.043597050000000005,4,0.20319855,0.0507996375
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,luaaknta,toasty-music-1,2026-04-21T07:50:57Z,2,recall,0.15,0.043597050000000005,4,0.20319855,0.0507996375
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,luaaknta,toasty-music-1,2026-04-21T07:50:57Z,2,f1,0.2608695652173913,0.043597050000000005,4,0.20319855,0.0507996375
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,luaaknta,toasty-music-1,2026-04-21T07:50:57Z,3,precision,0.0,0.046689150000000006,4,0.20319855,0.0507996375
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,luaaknta,toasty-music-1,2026-04-21T07:50:57Z,3,recall,0.0,0.046689150000000006,4,0.20319855,0.0507996375
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,100,luaaknta,toasty-music-1,2026-04-21T07:50:57Z,3,f1,0.0,0.046689150000000006,4,0.20319855,0.0507996375
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,qouay5ns,proud-fire-27,2026-04-25T07:18:13Z,0,precision,1.0,0.03389785,4,0.0866536,0.0216634
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,qouay5ns,proud-fire-27,2026-04-25T07:18:13Z,0,recall,0.0990990990990991,0.03389785,4,0.0866536,0.0216634
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,qouay5ns,proud-fire-27,2026-04-25T07:18:13Z,0,f1,0.180327868852459,0.03389785,4,0.0866536,0.0216634
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,qouay5ns,proud-fire-27,2026-04-25T07:18:13Z,1,precision,1.0,0.01358415,4,0.0866536,0.0216634
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,qouay5ns,proud-fire-27,2026-04-25T07:18:13Z,1,recall,0.007142857142857143,0.01358415,4,0.0866536,0.0216634
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,qouay5ns,proud-fire-27,2026-04-25T07:18:13Z,1,f1,0.014184397163120569,0.01358415,4,0.0866536,0.0216634
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,qouay5ns,proud-fire-27,2026-04-25T07:18:13Z,2,precision,0.0,0.02616325,4,0.0866536,0.0216634
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,qouay5ns,proud-fire-27,2026-04-25T07:18:13Z,2,recall,0.0,0.02616325,4,0.0866536,0.0216634
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,qouay5ns,proud-fire-27,2026-04-25T07:18:13Z,2,f1,0.0,0.02616325,4,0.0866536,0.0216634
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,qouay5ns,proud-fire-27,2026-04-25T07:18:13Z,3,precision,1.0,0.01300835,4,0.0866536,0.0216634
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,qouay5ns,proud-fire-27,2026-04-25T07:18:13Z,3,recall,0.0198019801980198,0.01300835,4,0.0866536,0.0216634
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,qouay5ns,proud-fire-27,2026-04-25T07:18:13Z,3,f1,0.03883495145631067,0.01300835,4,0.0866536,0.0216634
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,kfql40o8,treasured-armadillo-26,2026-04-25T07:08:14Z,0,precision,0.8,0.01490015,4,0.131977,0.03299425
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,kfql40o8,treasured-armadillo-26,2026-04-25T07:08:14Z,0,recall,0.03603603603603603,0.01490015,4,0.131977,0.03299425
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,kfql40o8,treasured-armadillo-26,2026-04-25T07:08:14Z,0,f1,0.06896551724137931,0.01490015,4,0.131977,0.03299425
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,kfql40o8,treasured-armadillo-26,2026-04-25T07:08:14Z,1,precision,0.0,0.0510106,4,0.131977,0.03299425
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,kfql40o8,treasured-armadillo-26,2026-04-25T07:08:14Z,1,recall,0.0,0.0510106,4,0.131977,0.03299425
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,kfql40o8,treasured-armadillo-26,2026-04-25T07:08:14Z,1,f1,0.0,0.0510106,4,0.131977,0.03299425
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,kfql40o8,treasured-armadillo-26,2026-04-25T07:08:14Z,2,precision,0.0,0.034059900000000004,4,0.131977,0.03299425
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,kfql40o8,treasured-armadillo-26,2026-04-25T07:08:14Z,2,recall,0.0,0.034059900000000004,4,0.131977,0.03299425
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,kfql40o8,treasured-armadillo-26,2026-04-25T07:08:14Z,2,f1,0.0,0.034059900000000004,4,0.131977,0.03299425
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,kfql40o8,treasured-armadillo-26,2026-04-25T07:08:14Z,3,precision,0.0,0.03200635,4,0.131977,0.03299425
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,kfql40o8,treasured-armadillo-26,2026-04-25T07:08:14Z,3,recall,0.0,0.03200635,4,0.131977,0.03299425
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,kfql40o8,treasured-armadillo-26,2026-04-25T07:08:14Z,3,f1,0.0,0.03200635,4,0.131977,0.03299425
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,y1j4baqn,true-snow-25,2026-04-25T07:01:16Z,0,precision,0.0,0.01586015,4,0.0805743,0.020143575
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,y1j4baqn,true-snow-25,2026-04-25T07:01:16Z,0,recall,0.0,0.01586015,4,0.0805743,0.020143575
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,y1j4baqn,true-snow-25,2026-04-25T07:01:16Z,0,f1,0.0,0.01586015,4,0.0805743,0.020143575
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,y1j4baqn,true-snow-25,2026-04-25T07:01:16Z,1,precision,0.0,0.0298219,4,0.0805743,0.020143575
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,y1j4baqn,true-snow-25,2026-04-25T07:01:16Z,1,recall,0.0,0.0298219,4,0.0805743,0.020143575
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,y1j4baqn,true-snow-25,2026-04-25T07:01:16Z,1,f1,0.0,0.0298219,4,0.0805743,0.020143575
CodeAct-Task8,CodeAct,8,openai/gpt-5-mini,500,y1j4baqn,true-snow-25,2026-04-25T07:01:16Z,2,precision,0.0,0.0189264,4,0.0805743,0.020143575
